CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
40364715,OLD HOMESTEAD,MANHATTAN,56,9 AVENUE,10011,2122429040,American,2/25/2016,Violations were cited in the following area(s).,06D,Critical,24,B,2/25/2016,4/25/2016,Cycle Inspection / Re-inspection
50033458,UPHOLSTRY STORE,MANHATTAN,715,WASHINGTON ST,10014,2129296384,French,4/21/2016,Violations were cited in the following area(s).,08A,Not Critical,9,A,4/21/2016,4/25/2016,Cycle Inspection / Initial Inspection
40380457,ARRIBA ARRIBA,MANHATTAN,762,9 AVENUE,10019,2124890810,Mexican,2/8/2016,Violations were cited in the following area(s).,06C,Critical,7,A,2/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
41582999,TACOS EL PAISA,MANHATTAN,1548,SAINT NICHOLAS AVENUE,10040,9175210972,Tex-Mex,2/2/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,2/2/2016,4/25/2016,Cycle Inspection / Initial Inspection
41444184,THE AINSWORTH,MANHATTAN,122,WEST   26 STREET,10001,2127410646,American,4/11/2016,Violations were cited in the following area(s).,06C,Critical,25,Z,4/11/2016,4/25/2016,Cycle Inspection / Re-inspection
41091944,ABBEY TAVERN,MANHATTAN,354,3 AVENUE,10010,2126961011,American,3/25/2016,Violations were cited in the following area(s).,06D,Critical,13,A,3/25/2016,4/25/2016,Cycle Inspection / Initial Inspection
41684250,JOEY PEPPERONIS PIZZA,MANHATTAN,222,1 AVENUE,10009,2124664646,Italian,2/2/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,2/2/2016,4/25/2016,Cycle Inspection / Initial Inspection
41172507,CARVE UNIQUE SANDWICHES,MANHATTAN,760,8 AVENUE,10036,2127304949,Sandwiches,3/8/2016,Violations were cited in the following area(s).,06C,Critical,12,A,3/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
50047440,ERNESTO'S,MANHATTAN,231,E 53RD ST,10022,3052817801,Sandwiches/Salads/Mixed Buffet,3/25/2016,Violations were cited in the following area(s).,06A,Critical,10,A,3/25/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
40403799,BLACK ROCK CAFE,MANHATTAN,51,WEST   52 STREET,10019,2129754493,American,2/22/2016,Violations were cited in the following area(s).,06D,Critical,6,A,2/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
41527847,THE COTTAGE,MANHATTAN,120,EAST   16 STREET,10003,2125058600,Chinese,4/4/2016,Violations were cited in the following area(s).,04L,Critical,23,Z,4/4/2016,4/25/2016,Cycle Inspection / Re-inspection
41116011,CAFE PLAZA DELI,MANHATTAN,11,BROADWAY,10004,2128094101,American,1/29/2016,Violations were cited in the following area(s).,06F,Critical,9,A,1/29/2016,4/25/2016,Cycle Inspection / Initial Inspection
41436770,PIZZA HAVEN,MANHATTAN,4942,BROADWAY,10034,2125693720,Pizza,1/27/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,1/27/2016,4/25/2016,Cycle Inspection / Initial Inspection
41551883,OTTOMANELLI N.Y. GRILL,MANHATTAN,1424,LEXINGTON AVENUE,10128,2124266886,Italian,4/21/2016,Violations were cited in the following area(s).,06B,Critical,12,A,4/21/2016,4/25/2016,Cycle Inspection / Re-inspection
40710515,C.U.N.Y CAFE,MANHATTAN,365,FIFTH AVENUE,10016,2128177950,American,2/5/2016,Violations were cited in the following area(s).,10F,Not Critical,13,A,2/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
41333623,AMSTERDAM TAVERN,MANHATTAN,938,AMSTERDAM AVENUE,10025,2122808070,American,3/16/2016,Violations were cited in the following area(s).,06C,Critical,12,A,3/16/2016,4/25/2016,Cycle Inspection / Initial Inspection
50035684,VSPOT ORGANIC,MANHATTAN,12,SAINT MARKS PL,10003,2122543693,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/16/2016,Violations were cited in the following area(s).,04A,Critical,45,Z,3/16/2016,4/25/2016,Cycle Inspection / Re-inspection
50000795,RISOTTERIA MELOTTI,MANHATTAN,309,EAST 5 STREET,10003,6467558939,Italian,1/12/2016,Violations were cited in the following area(s).,06D,Critical,10,A,1/12/2016,4/25/2016,Cycle Inspection / Initial Inspection
41651801,THE LIBERTY,MANHATTAN,29,WEST   35 STREET,10001,2129674000,American,3/1/2016,Violations were cited in the following area(s).,06D,Critical,10,A,3/1/2016,4/25/2016,Cycle Inspection / Re-inspection
50001671,HILL AND BAY,MANHATTAN,581,2ND AVENUE,10016,2122455554,American,2/16/2016,Violations were cited in the following area(s).,04L,Critical,11,A,2/16/2016,4/25/2016,Cycle Inspection / Initial Inspection
40691569,PERSHING SQUARE CAFE,MANHATTAN,90,EAST   42 STREET,10017,2122869600,American,2/3/2016,Violations were cited in the following area(s).,10B,Not Critical,13,A,2/3/2016,4/25/2016,Cycle Inspection / Initial Inspection
41298537,BROOKLYN BAGEL & COFFEE COMPANY,MANHATTAN,286,8 AVENUE,10001,2129242824,Bagels/Pretzels,2/22/2016,Violations were cited in the following area(s).,06D,Critical,9,A,2/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
40523865,POPEYES LOUISIANA KITCHEN,MANHATTAN,2730,FREDRICK DOUGLAS BOULEVARD,10039,2126949293,Chicken,4/21/2016,Violations were cited in the following area(s).,04H,Critical,11,A,4/21/2016,4/25/2016,Cycle Inspection / Initial Inspection
50011345,PITOPIA,MANHATTAN,369,W 34TH ST,10001,2122446700,Jewish/Kosher,1/12/2016,Violations were cited in the following area(s).,10H,Not Critical,12,A,1/12/2016,4/25/2016,Cycle Inspection / Initial Inspection
50000501,THE STOREHOUSE,MANHATTAN,69,WEST 23 STREET,10010,2122438898,American,3/8/2016,Violations were cited in the following area(s).,06C,Critical,9,A,3/8/2016,4/25/2016,Cycle Inspection / Re-inspection
41010065,CAFE DANIELLOS PIZZERIA RESTAURANT,MANHATTAN,1072,2 AVENUE,10022,2127525710,Pizza/Italian,3/12/2016,Violations were cited in the following area(s).,06A,Critical,10,A,3/12/2016,4/25/2016,Cycle Inspection / Initial Inspection
41296066,EUROPAN BAKERY CAFE,MANHATTAN,370,WEST   58 STREET,10019,2122450440,Sandwiches/Salads/Mixed Buffet,1/27/2016,Violations were cited in the following area(s).,10F,Not Critical,23,B,1/27/2016,4/25/2016,Cycle Inspection / Re-inspection
50044433,OMAR'S MEDITERRANEAN CUISINE,MANHATTAN,154,E 55TH ST,10022,2122078302,Mediterranean,3/16/2016,Violations were cited in the following area(s).,02A,Critical,12,A,3/16/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41615445,TAO HONG BAKERY,MANHATTAN,79,CHRYSTIE STREET,10002,2122190981,Bakery,3/11/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,3/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
41658484,LEN'S PAPAYA,MANHATTAN,4,SOUTH STREET,10004,2127479199,Hotdogs/Pretzels,2/5/2016,Violations were cited in the following area(s).,10I,Not Critical,10,A,2/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
41088067,99 MILES TO PHILLY,MANHATTAN,94,3 AVENUE,10003,2122532700,Sandwiches,2/9/2016,Violations were cited in the following area(s).,02B,Critical,27,B,2/9/2016,4/25/2016,Cycle Inspection / Re-inspection
41689872,ELSEWHERE ESPRESSO,MANHATTAN,335,EAST    6 STREET,10003,9175026109,Caf̩/Coffee/Tea,3/2/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,3/2/2016,4/25/2016,Cycle Inspection / Initial Inspection
50018922,KOS SUSHI,MANHATTAN,208,3RD AVE,10003,2126776921,Japanese,4/11/2016,Violations were cited in the following area(s).,08A,Not Critical,26,Z,4/11/2016,4/25/2016,Cycle Inspection / Re-inspection
41435246,LE PAIN QUOTIDIEN,MANHATTAN,937,2 AVENUE,10022,6462404670,French,3/18/2016,Violations were cited in the following area(s).,02G,Critical,8,A,3/18/2016,4/25/2016,Cycle Inspection / Initial Inspection
41671159,OXFORD CAFE,MANHATTAN,140,EAST   52 STREET,10022,2128260302,American,3/4/2016,Violations were cited in the following area(s).,10E,Not Critical,9,A,3/4/2016,4/25/2016,Cycle Inspection / Initial Inspection
50044749,DUNKIN DONUTS,MANHATTAN,100,CHAMBERS ST,10007,2126081601,Donuts,2/10/2016,Violations were cited in the following area(s).,06D,Critical,7,A,2/10/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
50014641,PROPER WEST,MANHATTAN,54,W 39TH ST,10018,2129979000,American,1/7/2016,Violations were cited in the following area(s).,02H,Critical,9,A,1/7/2016,4/25/2016,Cycle Inspection / Re-inspection
40510605,HAMILTON DELI,MANHATTAN,1129,AMSTERDAM AVENUE,10025,2127498924,Delicatessen,1/26/2016,Violations were cited in the following area(s).,10F,Not Critical,13,A,1/26/2016,4/25/2016,Cycle Inspection / Re-inspection
40724274,THE WHEELTAPPER,MANHATTAN,141,EAST   44 STREET,10017,2123516800,American,2/19/2016,Violations were cited in the following area(s).,10F,Not Critical,10,A,2/19/2016,4/25/2016,Cycle Inspection / Initial Inspection
50043818,PAPAYA DOG,MANHATTAN,333,6TH AVE,10014,2126279748,Hotdogs,1/6/2016,Violations were cited in the following area(s).,04H,Critical,12,A,1/6/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41560572,KONDITORI,MANHATTAN,182,ALLEN STREET,10002,6463503973,Caf̩/Coffee/Tea,3/28/2016,Violations were cited in the following area(s).,10F,Not Critical,4,A,3/28/2016,4/25/2016,Cycle Inspection / Initial Inspection
41664166,"CHICKPEA, RED MANGO",MANHATTAN,1413,MADISON AVENUE,10029,2124106600,Mediterranean,2/19/2016,Violations were cited in the following area(s).,06A,Critical,12,A,2/19/2016,4/25/2016,Cycle Inspection / Re-inspection
41312631,T.G.I. FRIDAY'S,MANHATTAN,761,7 AVENUE,10019,2127678350,American,1/5/2016,Violations were cited in the following area(s).,06D,Critical,7,A,1/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
41457630,KYOCHON,MANHATTAN,319,5 AVENUE,10016,2127259292,Korean,4/13/2016,Violations were cited in the following area(s).,04M,Critical,22,Z,4/13/2016,4/25/2016,Cycle Inspection / Re-inspection
50018415,BREAD & BUTTER,MANHATTAN,14,E 44TH ST,10017,2128830444,American,4/6/2016,Violations were cited in the following area(s).,06D,Critical,26,Z,4/6/2016,4/25/2016,Cycle Inspection / Re-inspection
41404053,GLASS HOUSE TAVERN,MANHATTAN,252,WEST   47 STREET,10036,2127304800,American,4/13/2016,Violations were cited in the following area(s).,06E,Critical,9,A,4/13/2016,4/25/2016,Cycle Inspection / Initial Inspection
50046207,CHOP T,MANHATTAN,51,ASTOR PL,10003,6469791990,Salads,3/29/2016,Violations were cited in the following area(s).,10F,Not Critical,7,A,3/29/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41353418,DUNKIN' DONUTS,MANHATTAN,666,5 AVENUE,10019,2123153408,Donuts,2/8/2016,Violations were cited in the following area(s).,10F,Not Critical,3,A,2/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
41660217,CHANGLE XIN FAN ZHUANG,MANHATTAN,36,ELDRIDGE STREET,10002,2122192228,Chinese,1/12/2016,Violations were cited in the following area(s).,08A,Not Critical,19,B,1/12/2016,4/25/2016,Cycle Inspection / Re-inspection
41521810,VIVE LA CREPE!,MANHATTAN,51,SPRING STREET,10012,6464846897,French,3/2/2016,Violations were cited in the following area(s).,09C,Not Critical,2,A,3/2/2016,4/25/2016,Cycle Inspection / Initial Inspection
41689516,MARCHE MADISON,MANHATTAN,9,EAST   40 STREET,10016,2127251420,American,2/10/2016,Violations were cited in the following area(s).,04A,Critical,19,B,2/10/2016,4/25/2016,Cycle Inspection / Re-inspection
40535467,CHIU HONG BAKERY,MANHATTAN,161,MOTT STREET,10013,2129667664,Bakery,3/2/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,3/2/2016,4/25/2016,Cycle Inspection / Re-inspection
50044171,SNAX SPOT,MANHATTAN,534,9TH AVE,10018,9174751516,American,2/22/2016,Violations were cited in the following area(s).,10J,Not Critical,7,A,2/22/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41719234,NEW KAM LAI RESTAURANT,MANHATTAN,890,AMSTERDAM AVENUE,10025,2127498398,Chinese,2/17/2016,Violations were cited in the following area(s).,08A,Not Critical,11,A,2/17/2016,4/25/2016,Cycle Inspection / Re-inspection
41702281,RIKO PERUVIAN CUISINE,MANHATTAN,409,8 AVENUE,10001,2126437555,Peruvian,1/28/2016,Violations were cited in the following area(s).,04L,Critical,13,A,1/28/2016,4/25/2016,Cycle Inspection / Re-inspection
41376977,HAPPY GARDEN PALACE,MANHATTAN,54,EAST BROADWAY,10002,2129259888,Chinese,1/13/2016,Violations were cited in the following area(s).,10H,Not Critical,12,A,1/13/2016,4/25/2016,Cycle Inspection / Re-inspection
50018987,SUBWAY,MANHATTAN,971,AMSTERDAM AVE,10025,9173785700,Sandwiches,3/11/2016,Violations were cited in the following area(s).,04L,Critical,11,A,3/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
50012051,TACO GRILL,MANHATTAN,146,W 72ND ST,10023,2125018888,Tex-Mex,4/4/2016,Establishment re-opened by DOHMH,10F,Not Critical,3,Z,4/4/2016,4/25/2016,Cycle Inspection / Reopening Inspection
50043734,JOE COFFEE SHOP,MANHATTAN,435,W 23RD ST,10011,2129247400,Caf̩/Coffee/Tea,1/26/2016,Violations were cited in the following area(s).,05H,Critical,33,C,1/26/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
50001017,CROWN FRIED CHICKEN,MANHATTAN,2333,1ST  AVE,10035,2128602445,Chicken,2/18/2016,Violations were cited in the following area(s).,06C,Critical,12,A,2/18/2016,4/25/2016,Cycle Inspection / Initial Inspection
41538121,SLICE & CO. BRICK OVEN PIZZA,MANHATTAN,527,6 AVENUE,10011,2122556333,Pizza,1/13/2016,Violations were cited in the following area(s).,08A,Not Critical,24,B,1/13/2016,4/25/2016,Cycle Inspection / Re-inspection
40748086,STARBUCKS,MANHATTAN,72,GROVE STREET,10014,6464862216,Caf̩/Coffee/Tea,3/28/2016,Violations were cited in the following area(s).,08A,Not Critical,12,A,3/28/2016,4/25/2016,Cycle Inspection / Initial Inspection
50008548,CAFE JAX,MANHATTAN,318,E 84TH ST,10028,2125107084,Caf̩/Coffee/Tea,4/18/2016,Violations were cited in the following area(s).,06C,Critical,24,Z,4/18/2016,4/25/2016,Cycle Inspection / Re-inspection
41627871,THE AMERICANO HOTEL,MANHATTAN,518,W 27TH ST,10001,2122160000,American,1/19/2016,Violations were cited in the following area(s).,10F,Not Critical,4,A,1/19/2016,4/25/2016,Cycle Inspection / Re-inspection
50000150,TASZO COFFEE,MANHATTAN,5,EDWARD M MORGAN PLACE,10032,2129341100,American,3/18/2016,Violations were cited in the following area(s).,06A,Critical,21,Z,3/18/2016,4/25/2016,Cycle Inspection / Re-inspection
41523650,NEW YORK YACHT CLUB,MANHATTAN,37,WEST   44 STREET,10036,2123821000,American,4/15/2016,Violations were cited in the following area(s).,02G,Critical,12,A,4/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
50034784,MANTING RESTAURANT,MANHATTAN,150,W 49TH ST,10019,6468325866,Chinese,1/19/2016,Violations were cited in the following area(s).,10B,Not Critical,11,A,1/19/2016,4/25/2016,Cycle Inspection / Initial Inspection
41187502,SCARPETTA,MANHATTAN,355,WEST 14 STREET,10014,2126910555,Italian,3/17/2016,Violations were cited in the following area(s).,06E,Critical,12,A,3/17/2016,4/25/2016,Cycle Inspection / Initial Inspection
41489806,MASALA TIMES,MANHATTAN,194,BLEECKER STREET,10012,2129955100,Indian,2/18/2016,Violations were cited in the following area(s).,06D,Critical,12,A,2/18/2016,4/25/2016,Cycle Inspection / Initial Inspection
41535370,LUKE'S LOBSTER,MANHATTAN,426,AMSTERDAM AVENUE,10024,2128778800,Seafood,3/21/2016,Violations were cited in the following area(s).,08A,Not Critical,13,A,3/21/2016,4/25/2016,Cycle Inspection / Initial Inspection
41391961,MONKEY BAR,MANHATTAN,60,EAST   54 STREET,10022,2122881010,American,2/29/2016,Violations were cited in the following area(s).,06D,Critical,5,A,2/29/2016,4/25/2016,Cycle Inspection / Initial Inspection
50016378,CARMA ASIAN TAPAS,MANHATTAN,38,CARMINE ST,10014,2122430388,Asian,1/11/2016,Violations were cited in the following area(s).,03B,Critical,39,C,1/11/2016,4/25/2016,Cycle Inspection / Re-inspection
41703786,ESSEN,MANHATTAN,60,MADISON AVENUE,10010,2122136969,American,1/20/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,1/20/2016,4/25/2016,Cycle Inspection / Initial Inspection
50018201,Ginza Sushi,MANHATTAN,251,E 35TH ST,10016,2128893333,Japanese,1/14/2016,Violations were cited in the following area(s).,02B,Critical,13,A,1/14/2016,4/25/2016,Cycle Inspection / Initial Inspection
41047349,JENNIFER CAFE,MANHATTAN,67,1 AVENUE,10003,9176745443,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/20/2016,Violations were cited in the following area(s).,06C,Critical,10,A,4/20/2016,4/25/2016,Cycle Inspection / Initial Inspection
41580502,FLORIDITA RESTAURANT UPTOWN 2 INC,MANHATTAN,3856,10 AVENUE,10034,2125674848,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/12/2016,Violations were cited in the following area(s).,10B,Not Critical,10,A,2/12/2016,4/25/2016,Cycle Inspection / Re-inspection
41348682,SOPHIE'S CUBAN CUISINE,MANHATTAN,28,EAST   23 STREET,10010,2122608884,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/9/2016,Violations were cited in the following area(s).,10A,Not Critical,11,A,3/9/2016,4/25/2016,Cycle Inspection / Initial Inspection
41262497,MCDONALD'S,MANHATTAN,2049,BROADWAY,10023,2127240435,Hamburgers,4/8/2016,Violations were cited in the following area(s).,04L,Critical,9,A,4/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
50007940,LITTLE MUENSTER,MANHATTAN,225,LIBERTY ST,10281,2127860186,American,3/18/2016,Violations were cited in the following area(s).,10I,Not Critical,13,A,3/18/2016,4/25/2016,Cycle Inspection / Initial Inspection
50040458,ARBY'S,MANHATTAN,611B,8TH AVE,10018,2122730850,Other,3/28/2016,Violations were cited in the following area(s).,08A,Not Critical,12,A,3/28/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41700356,DUNKIN' DONUTS,MANHATTAN,1571,YORK AVENUE,10028,2122491155,Donuts,2/11/2016,Violations were cited in the following area(s).,06C,Critical,11,A,2/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
41704593,DUNKIN' DONUTS,MANHATTAN,680,ST NICHOLAS AVENUE,10030,2122810056,Donuts,3/9/2016,Violations were cited in the following area(s).,10F,Not Critical,3,A,3/9/2016,4/25/2016,Cycle Inspection / Initial Inspection
41027620,LEE LEE'S BAKED GOODS,MANHATTAN,283,WEST 118 STREET,10026,9174936633,Bakery,2/24/2016,Violations were cited in the following area(s).,04L,Critical,13,A,2/24/2016,4/25/2016,Cycle Inspection / Re-inspection
50044627,BEER PUB (BRIDGE PUB),MANHATTAN,4,PENN PLZ,10121,2124656273,American,3/24/2016,No violations were recorded at the time of this inspection.,,Not Applicable,0,A,3/24/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41298810,HARU,MANHATTAN,1,WALL STREET COURT,10005,2127856850,Japanese,3/14/2016,Violations were cited in the following area(s).,08A,Not Critical,12,A,3/14/2016,4/25/2016,Cycle Inspection / Initial Inspection
41337465,CAFE SELECT,MANHATTAN,212,LAFAYETTE STREET,10012,2129259322,Eastern European,4/18/2016,Violations were cited in the following area(s).,02G,Critical,23,Z,4/18/2016,4/25/2016,Cycle Inspection / Re-inspection
41272891,THE KATI ROLL COMPANY,MANHATTAN,49,WEST   39 STREET,10018,2127304280,Indian,3/28/2016,Violations were cited in the following area(s).,02G,Critical,14,B,3/28/2016,4/25/2016,Cycle Inspection / Re-inspection
50043979,PFIZER CAFE,MANHATTAN,235,E 42ND ST,10017,2127332323,American,1/26/2016,Violations were cited in the following area(s).,08A,Not Critical,10,A,1/26/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41215164,JIMMY'S ON 7TH STREET,MANHATTAN,43,EAST    7 STREET,10003,2129823006,American,1/5/2016,Violations were cited in the following area(s).,10B,Not Critical,12,A,1/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
